datetime,Year,Month,Day,dayofweek,weekdayend,NetEnergyUse,EnergyUseIn,EnergyUseOut,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
6/5/2022,2022,6,5,Sunday,end,2041.51,829.38,-1212.13,75.8,55.1,66.3,75.8,55.1,66.3,41.8,43,0,0,0,,0,0,13.6,8.7,15.6,1014.5,0,9.9,155.2,13.7,9
6/6/2022,2022,6,6,Monday,day,1839.56,819.29,-1020.27,79.2,51.9,67.2,79.2,51.9,67.2,47.1,51.6,0,0,0,,0,0,22.1,9.1,211.8,1016.4,0.1,9.9,337.9,29.1,10
6/7/2022,2022,6,7,Tuesday,day,1341.26,1044.53,-296.73,77.1,56.1,67.7,77.1,56.1,67.7,57.9,72,0.038,100,8.33,rain,0,0,27.5,17.7,178.2,1015.4,46.9,9.6,194.7,16.9,8
6/8/2022,2022,6,8,Wednesday,day,1723.97,844.47,-879.5,82.4,66,74.3,82.3,66,74.3,62.1,69.9,0.008,100,8.33,rain,0,0,26.6,11.2,276.6,1010.7,53.7,9.3,325.9,28.2,10
6/9/2022,2022,6,9,Thursday,day,1768.74,902.17,-866.57,79.2,66.8,73.1,79.2,66.8,73.1,61.9,71,0.652,100,33.33,rain,0,0,32.2,19,259.5,1004.4,56.2,8.8,301.1,26.1,10
6/10/2022,2022,6,10,Friday,day,1917.71,746.85,-1170.86,77.1,59,68.7,77.1,59,68.7,51.5,56.2,0,0,0,,0,0,21.8,12.4,303.5,1010.3,7.4,9.9,340.4,29.3,10
6/11/2022,2022,6,11,Saturday,end,1033.19,826.24,-206.95,71.4,60.4,67,71.4,60.4,67,56.2,68.9,0,0,0,rain,0,0,10.3,7.9,245.8,1012.5,40.1,9.9,137.6,11.7,5
6/12/2022,2022,6,12,Sunday,end,1214.62,979.95,-234.67,74.9,59,65.7,74.9,59,65.7,63.2,92,0.418,100,37.5,rain,0,0,16.1,10.1,143,1013.4,81,8.8,100.6,8.8,4
6/13/2022,2022,6,13,Monday,day,1489.91,1016.16,-473.75,86.1,65.9,75.9,89.4,65.9,77.1,67.4,77.5,0.02,100,16.67,rain,0,0,20.4,8.2,282,1011.9,24.8,8.4,242.6,20.8,7
6/14/2022,2022,6,14,Tuesday,day,1825.72,1240.15,-585.57,82.2,67.3,73.3,81.9,67.3,73.2,55.4,54.4,0.001,100,4.17,rain,0,0,18.1,8.6,19,1012.4,5.9,9.9,263,22.8,9
6/15/2022,2022,6,15,Wednesday,day,1790.44,1080.12,-710.32,83,61.1,72.1,82.7,61.1,72.2,60.1,68.6,0,0,0,,0,0,17.2,13.5,120.9,1017.3,11,9.9,314.6,27.2,9
6/16/2022,2022,6,16,Thursday,day,1787.31,1394.19,-393.12,75,62.1,68.2,75,62.1,68.2,63.2,84.6,0.591,100,25,rain,0,0,21.9,13.6,175,1018.6,90.8,9.3,129.8,11.1,6
6/17/2022,2022,6,17,Friday,day,1934.74,1066.91,-867.83,90.1,68,78.4,92.7,68,78.8,63.6,65.4,0,0,0,rain,0,0,27.9,18.3,266,1006.6,47.3,9.5,273.2,23.7,9
6/18/2022,2022,6,18,Saturday,end,1790.46,965.8,-824.66,74.1,60.2,66.5,74.1,60.2,66.5,48.6,52.6,0,0,0,,0,0,34.2,23.7,323.8,1006.9,42.9,9.9,202.3,17.3,8
6/19/2022,2022,6,19,Sunday,end,2203.43,781.83,-1421.6,72.1,54,62.6,72.1,54,62.6,39.3,43.2,0,0,0,,0,0,28.7,18.3,326.8,1014.5,1.3,9.9,318.6,27.4,10
6/20/2022,2022,6,20,Monday,day,1989.23,760.73,-1228.5,78.3,52,65.4,78.3,52,65.4,43.2,47.3,0,0,0,,0,0,17.9,10.3,302.8,1019.5,0.6,9.9,295,25.7,9
6/21/2022,2022,6,21,Tuesday,day,1233.23,953.5,-279.73,77.2,55.2,68.2,77.2,55.2,68.2,53.7,61.2,0,0,0,,0,0,16.8,9.1,218.7,1018.9,27.5,9.8,171.2,14.8,6
6/22/2022,2022,6,22,Wednesday,day,1386.32,1328.99,-57.33,72,62.2,65.8,72,62.2,65.8,62.2,88.6,0,0,0,rain,0,0,24.2,14.2,122,1015,75.1,8.4,94.3,8.2,6
6/23/2022,2022,6,23,Thursday,day,1567.74,1333.37,-234.37,71.2,61.1,65.2,71.2,61.1,65.2,62.2,90.6,0.047,100,37.5,rain,0,0,20.1,9.9,63,1013.8,83.8,8.9,69.8,6.5,1
6/24/2022,2022,6,24,Friday,day,1706.04,950.98,-755.06,80.9,61.2,70.1,82.2,61.2,70.3,62.7,79.6,0,0,0,,0,0,12.5,6.7,265.9,1016,61.2,7.9,102,9.6,1
6/25/2022,2022,6,25,Saturday,end,1809.71,911.63,-898.08,89.1,65.9,78,88.4,65.9,78.2,63.4,64.6,0,0,0,,0,0,12.8,7.6,270,1018.3,1.7,9.8,102,9.6,1
6/26/2022,2022,6,26,Sunday,end,1855.34,911.92,-943.42,87.3,67.8,77.8,88,67.8,78.1,63.4,63.8,0,0,0,,0,0,24.4,13.7,204.9,1017.6,6.9,9.9,102,9.6,1
6/27/2022,2022,6,27,Monday,day,1485.55,1471.06,-14.49,78.2,68.1,73.1,78.2,68.1,73.1,68,84.5,0.148,100,25,rain,0,0,27.7,13.4,208.3,1014.1,72.2,9.2,102,9.6,1
6/28/2022,2022,6,28,Tuesday,day,1705.7,864.03,-841.67,78.2,64,71,78.2,64,71,54.7,59.2,0,0,0,rain,0,0,21.9,10.8,348.4,1019.7,36.5,9.7,102,9.6,1
6/29/2022,2022,6,29,Wednesday,day,1832.35,953.18,-879.17,83.1,58.9,72.5,82.6,58.9,72.3,57.4,63.1,0,0,0,,0,0,16.8,10.1,247.7,1022,13.5,9.9,321.6,27.9,9
6/30/2022,2022,6,30,Thursday,day,1752.65,930.81,-821.84,86.2,64,76.8,85.3,64,76.5,59.5,58.7,0,0,0,,0,0,17.2,8.2,273.3,1021,4.4,9.9,277.3,24,9
7/1/2022,2022,7,1,Friday,day,1732.44,1008.89,-723.55,91,66.8,78.9,95,66.8,81.3,68,71.1,0,0,0,rain,0,0,27.1,17.7,214,1016.4,17.3,8.9,255.1,21.9,9
7/2/2022,2022,7,2,Saturday,end,1692.21,1056.53,-635.68,89.2,75,81.2,94.4,75,83.3,69.9,70.2,0.001,100,4.17,rain,0,0,23.5,10.5,229.8,1012.3,30.5,9.9,222.7,19.4,9
7/3/2022,2022,7,3,Sunday,end,1895.69,946.91,-948.78,87.2,72,78.5,84.6,72,78,59.8,56.9,0.001,100,4.17,rain,0,0,19.5,8.6,344.1,1015.2,26.6,9.9,258.9,22.4,10
7/4/2022,2022,7,4,Monday,day,2051.27,827.19,-1224.08,84.9,61.9,74.7,82.6,61.9,74.1,50.2,44.1,0,0,0,,0,0,14.5,8.5,336.5,1019.7,0.1,9.9,302.7,26.2,9
7/5/2022,2022,7,5,Tuesday,day,1607.16,1291.84,-315.32,84.9,66,75,85.7,66,75.6,63.6,68.8,0,0,0,rain,0,0,26.4,14.8,201.1,1015.4,42.4,9.9,181.6,15.6,8
7/6/2022,2022,7,6,Wednesday,day,1445.54,1158.58,-286.96,86,73,79.4,90,73,80.6,68,70.5,0,0,0,,0,0,22.1,12.6,310.5,1010.2,40.5,9.5,195.9,16.8,7
7/7/2022,2022,7,7,Thursday,day,1271.03,1184.08,-86.95,78.2,68.1,74.2,78.2,68.1,74.2,66.2,76.6,0.01,100,20.83,rain,0,0,16.6,11,82,1014.1,85.9,9.9,134,11.6,5
7/8/2022,2022,7,8,Friday,day,1447.09,972.71,-474.38,86,62.1,74.6,89.6,62.1,75.8,66.6,78.4,0.233,100,8.33,rain,0,0,20.8,10.3,226.5,1014.9,41.6,9.5,220.6,18.9,6
7/9/2022,2022,7,9,Saturday,end,1433.23,971.12,-462.11,78.8,68.9,73,78.8,68.9,73,65.5,79,0.027,100,20.83,rain,0,0,17,10,107.5,1015.7,50.1,9.2,152,13.1,7
7/10/2022,2022,7,10,Sunday,end,1820.07,844.19,-975.88,82.8,62.9,72,82.1,62.9,72,59.8,68,0,0,0,,0,0,16.1,13.3,114.2,1016.7,18.3,9.9,268.2,23.1,10
7/11/2022,2022,7,11,Monday,day,1691.25,908.16,-783.09,83.2,60,72.6,82.3,60,72.4,57.6,64,0,0,0,,0,0,20.6,12.4,213.1,1013.4,5.9,9.9,302.8,26.1,9
7/12/2022,2022,7,12,Tuesday,day,1792.98,1151.64,-641.34,90.1,65,77.7,94.9,65,79.5,66.1,69.7,0,0,0,rain,0,0,22.1,15.9,214.5,1007.9,24.2,9.9,255.7,22.1,8
7/13/2022,2022,7,13,Wednesday,day,1790.75,1227.86,-562.89,89.1,70,80.1,88.7,70,80.1,62.9,58.8,0,0,0,,0,0,17,10.1,279.7,1010.6,11.4,9.3,277.1,23.9,9
7/14/2022,2022,7,14,Thursday,day,1903.85,1324.27,-579.58,89.7,70.1,79.8,88.5,70.1,79.8,62,57.1,0,0,0,rain,0,0,13,9.8,331.4,1013.6,18.2,9.9,282,24.4,10
7/15/2022,2022,7,15,Friday,day,1737.86,1216.21,-521.65,85,66.7,75.9,84.8,66.7,75.8,59.4,58.5,0,0,0,rain,0,0,14.5,13.4,74.2,1018.9,34.5,9.9,246.4,21.2,9
7/16/2022,2022,7,16,Saturday,end,1887.8,1225.04,-662.76,87.2,70,76.4,87.2,70,76.6,67.2,76.5,0.001,100,4.17,rain,0,0,11,14,118.2,1017.8,72,9,303.9,26.2,8
7/17/2022,2022,7,17,Sunday,end,1838.65,1228.51,-610.14,87,69.2,77.5,89.8,69.2,78.4,68.4,76.1,0.139,100,16.67,rain,0,0,23.3,8.8,208.8,1015.7,68.8,8.7,450,38.4,5
7/18/2022,2022,7,18,Monday,day,1686.81,1493.41,-193.4,91.8,74,81,98.7,74,83.8,72.3,76.8,0.075,100,8.33,rain,0,0,34.1,19.5,203.2,1011.1,47.1,9.8,450,38.4,5
7/19/2022,2022,7,19,Tuesday,day,1826.04,1238.9,-587.14,92.1,73.1,81.6,93.1,73.1,82.2,66.2,63.2,0.001,100,4.17,rain,0,0,22.6,12.4,269.5,1008.4,4.6,9.9,450,38.4,5
7/20/2022,2022,7,20,Wednesday,day,1854.43,1341.6,-512.83,95.1,71.1,84,97.7,71.1,85.7,66.3,57.4,0,0,0,,0,0,20.1,11.3,234,1007.4,11.9,9.9,450,38.4,5
7/21/2022,2022,7,21,Thursday,day,1823.15,1345.62,-477.53,95,75,85.2,100.9,75,88.1,69.6,63.3,0,0,0,,0,0,27.5,13.5,232,1004.4,14.4,9.8,450,38.4,5
7/22/2022,2022,7,22,Friday,day,1908.93,1220.65,-688.28,95.1,73.9,85.2,94.2,73.9,85.4,64,53.5,0,0,0,,0,0,17.4,12.7,258.7,1010.5,6,9.9,450,38.4,5
7/23/2022,2022,7,23,Saturday,end,1979.48,1171.49,-807.99,96.3,75.6,86.1,95.9,75.6,86.5,64.2,51.6,0,0,0,,0,0,19.7,9.1,261.9,1014.9,0.1,9.8,450,38.4,5
7/24/2022,2022,7,24,Sunday,end,1927.8,1185.98,-741.82,97.2,73.9,86.1,97.9,73.9,87.1,65.1,53.5,0,0,0,,0,0,25,16.6,227.4,1014.9,1.2,9.9,450,38.4,5
7/25/2022,2022,7,25,Monday,day,1659.75,1571.85,-87.9,88.8,77,83.9,95,77,89.6,72.7,69.9,0.029,100,12.5,rain,0,0,25.7,15.7,215.8,1011.3,10,9.9,153.5,13.1,4
7/26/2022,2022,7,26,Tuesday,day,1471.05,1449,-22.05,80,70,75.3,80,70,75.3,60.4,61.1,0,0,0,,0,0,18.3,8,297.8,1014.8,1.8,9.9,120.5,10.4,4
7/27/2022,2022,7,27,Wednesday,day,1676.71,1285.5,-391.21,84.9,68.1,77.4,86.9,68.1,77.8,63.2,63.9,0,0,0,,0,0,16.8,9.1,218,1013,50.1,9.9,251.8,21.8,8
7/28/2022,2022,7,28,Thursday,day,1730.92,1411.52,-319.4,91.2,72,79.7,95.5,72,81.7,71.8,79.6,0.559,100,33.33,rain,0,0,23.7,11.4,244.6,1009.9,67.5,8.5,225,19.2,2
7/29/2022,2022,7,29,Friday,day,1439.23,1335.59,-103.64,84.8,71.1,77,88.1,71.1,77.9,69.6,79.4,0,0,0,rain,0,0,15,7.7,271.6,1012,37.8,9.7,225,19.2,2
7/30/2022,2022,7,30,Saturday,end,2033.93,1085.78,-948.15,88,70.1,79.3,86,70.1,78.8,60.3,56,0,0,0,,0,0,25.9,14.6,306.3,1016.1,34.1,9.9,225,19.2,2
7/31/2022,2022,7,31,Sunday,end,1717.4,1158.58,-558.82,87.1,65.7,76.8,86.5,65.7,76.8,60.8,60,0.011,100,4.17,rain,0,0,18.1,8.7,126.3,1019.8,33.6,9.9,225,19.2,2
8/1/2022,2022,8,1,Monday,day,1667.93,1657.86,-10.07,76,65.2,69.5,76,65.2,69.5,67,92.5,0.325,100,37.5,rain,0,0,13.2,7.9,342.6,1013.9,78.7,8.9,225,19.2,2
8/2/2022,2022,8,2,Tuesday,day,1720.2,1188.83,-531.37,90.9,68.1,79.2,92.6,68.1,80.6,66.9,69.9,0,0,0,,0,0,19.7,12.5,261.3,1009.6,17.4,9.2,225,19.2,2
8/3/2022,2022,8,3,Wednesday,day,1709.51,1029.11,-680.4,90,68.1,79.8,88.4,68.1,79.5,60.2,53.7,0,0,0,,0,0,17.2,8.9,289.9,1014.4,0,9.9,225,19.2,2
8/4/2022,2022,8,4,Thursday,day,1639.59,1185.67,-453.92,95,68,82.8,100.8,68,85.8,68,63.3,0.015,100,4.17,rain,0,0,22.4,13.4,222.9,1016.5,20.5,9.9,225,19.2,2
8/5/2022,2022,8,5,Friday,day,1681.44,1279.19,-402.25,90,71.9,79.9,93.3,71.9,81.4,68.6,70.5,0.177,100,20.83,rain,0,0,21,14.4,233.1,1019.6,19.7,9.6,225,19.2,2
8/6/2022,2022,8,6,Saturday,end,1936.94,1281.1,-655.84,88.2,71,79.8,94.1,71,82.5,71.3,77.8,1.047,100,12.5,rain,0,0,22,15.7,222.5,1021.9,31.2,9,225,19.2,2
8/7/2022,2022,8,7,Sunday,end,1847.78,1342.53,-505.25,90.1,74.9,82.8,98.2,74.9,86.2,72.3,72.6,0.241,100,4.17,rain,0,0,25.3,18.1,216.6,1020.2,31.1,9.9,225,19.2,2
8/8/2022,2022,8,8,Monday,day,1889.4,1532.18,-357.22,93.8,75.9,83.7,101.4,75.9,88.3,73.4,72.9,0.071,100,4.17,rain,0,0,20.8,92.5,221.7,1015.6,32,9.9,225,19.2,2
8/9/2022,2022,8,9,Tuesday,day,1864.51,1436.1,-428.41,95.2,77,84.2,103,77,88.9,74.1,73.7,0.094,100,8.33,rain,0,0,34.4,21.9,256.8,1013.3,16.8,9.6,225,19.2,2
8/10/2022,2022,8,10,Wednesday,day,1694.09,1365.86,-328.23,87.7,73.5,80.4,91.2,73.5,81.8,69.1,70.1,0,0,0,rain,0,0,16.8,7.5,312.8,1016,50.5,9.9,200,17.6,7
8/11/2022,2022,8,11,Thursday,day,1758.61,1169.24,-589.37,88.1,71.5,78.9,87,71.5,78.9,65.8,68.6,0.206,100,16.67,rain,0,0,24.2,8.8,301.2,1012.1,40.4,9.2,238,20.7,9
8/12/2022,2022,8,12,Friday,day,1928.42,972.38,-956.04,84.1,69.1,75.9,81.7,69.1,75.4,51.6,45,0.001,100,4.17,rain,0,0,24.2,11.9,351.7,1014.5,23.7,9.9,260.8,22.5,9
8/13/2022,2022,8,13,Saturday,end,1984.21,870.68,-1113.53,80.3,60.1,70.4,79.3,60.1,70.3,47.7,46.4,0,0,0,,0,0,25.1,14.8,351.3,1018,1.1,9.9,421,36.4,9
8/14/2022,2022,8,14,Sunday,end,1735.97,888.93,-847.04,82.2,60.9,71.1,81.2,60.9,71,55.1,59.7,0,0,0,,0,0,15.9,11.1,185.6,1016.7,7.4,9.9,608,52.8,6
8/15/2022,2022,8,15,Monday,day,1635.16,947.2,-687.96,81,61.9,71.4,80.9,61.9,71.4,55.8,60.5,0,0,0,,0,0,19.7,12.3,117.4,1014.7,8.3,9.9,585.9,50.9,6
8/16/2022,2022,8,16,Tuesday,day,1831.72,986.57,-845.15,81.1,60.1,70.6,80.7,60.1,70.6,55.7,62.3,0,0,0,,0,0,23.1,16.8,59,1015.1,3.5,9.9,608,52.8,6
8/17/2022,2022,8,17,Wednesday,day,1485.22,1286.46,-198.76,78.4,63,71.1,78.4,63,71.1,57.3,64.6,0,0,0,,0,0,10.5,9.9,24,1014.9,55.5,9.9,608,52.8,6
8/18/2022,2022,8,18,Thursday,day,1747.61,1221.56,-526.05,85,59.1,72.5,83.4,59.1,72.1,55.3,59,0,0,0,,0,0,20.8,10.9,292.4,1012.7,3.9,9.9,608,52.8,6
8/19/2022,2022,8,19,Friday,day,1857.23,1257.78,-599.45,90.1,62.1,76.8,88.1,62.1,76.3,57.9,56,0,0,0,,0,0,22.6,10.2,220.1,1016.8,8.9,9.9,608,52.8,6
8/20/2022,2022,8,20,Saturday,end,1962.76,1253.69,-709.07,89.9,69.1,78.9,89.4,69.1,79,62.8,60.8,0,0,0,,0,0,19.7,15.4,176.9,1019.7,8.8,9.9,463.4,40.1,6
8/21/2022,2022,8,21,Sunday,end,1549.52,1302.23,-247.29,84.7,66.6,74.9,87.2,66.6,75.4,66.4,76.3,0,0,0,,0,0,19.7,12.3,147,1018.2,35.1,9.9,154.5,13.5,6
8/22/2022,2022,8,22,Monday,day,1733.43,1489.93,-243.5,82.8,69.2,74.6,86.1,69.2,75.5,70.3,87.7,0.551,100,54.17,rain,0,0,19,7.8,114.2,1011.8,91.5,9.2,145.9,12.6,6
8/23/2022,2022,8,23,Tuesday,day,1609.35,1138.75,-470.6,84,66,74.3,85.6,66,74.7,66.1,78.4,0,0,0,,0,0,19.7,11.9,291,1009.6,50.6,8.2,201.1,17.4,7
8/24/2022,2022,8,24,Wednesday,day,1678.68,1071.35,-607.33,87.2,65.9,76.5,86,65.9,76.4,62,64.8,0,0,0,,0,0,13.6,8.9,297.5,1013.8,13.2,9.9,249.5,21.7,9
8/25/2022,2022,8,25,Thursday,day,1602.41,1131.78,-470.63,89.2,64.9,76.9,87.7,64.9,76.6,59.6,58.6,0,0,0,,0,0,20.8,13,176.4,1016,3.4,9.9,208,18.1,8
8/26/2022,2022,8,26,Friday,day,1562.71,1155.11,-407.6,91.1,69.2,79.9,92.5,69.2,80.8,66.1,65.8,0,0,0,,0,0,25.9,13.8,236.7,1012.8,22.5,9.7,182.6,15.8,7
8/27/2022,2022,8,27,Saturday,end,1580.69,1114.81,-465.88,90,69.3,79.2,90.3,69.3,79.5,64.8,64.1,0,0,0,,0,0,15,9.1,1.4,1014.5,25.8,9.9,231.4,20,10
8/28/2022,2022,8,28,Sunday,end,1469.14,1157.9,-311.24,83.8,71.9,76.2,87.6,71.9,77,70.2,82.5,0,0,0,rain,0,0,24.2,12.4,90.1,1019.1,85,9,134.2,11.5,5
8/29/2022,2022,8,29,Monday,day,1720.53,1291.5,-429.03,89.1,71,78.9,90.6,71,80.1,69.7,76.6,0,0,0,rain,0,0,22.1,15.4,186.9,1018.3,44.7,8.9,221.1,19.2,9
8/30/2022,2022,8,30,Tuesday,day,1919.94,1523.02,-396.92,91.1,72,79.4,95.2,72,81.1,70.6,77.7,0.124,100,12.5,rain,0,0,28.9,15.3,196,1011.2,65.1,9.8,230.8,19.9,10
8/31/2022,2022,8,31,Wednesday,day,1838.97,1327.1,-511.87,82.3,69.1,75.1,82.6,69.1,75,61,66.6,0.005,100,4.17,rain,0,0,20.7,13.7,294.4,1009.1,20.2,9.6,191.9,16.4,6
9/1/2022,2022,9,1,Thursday,day,1722.41,996.65,-725.76,86,62.3,73.9,83.6,62.3,73.5,53.1,51.1,0,0,0,,0,0,20.8,12.6,282,1013.3,0.2,9.9,243.3,21,8
9/2/2022,2022,9,2,Friday,day,1810.62,915.39,-895.23,81.1,58.9,68.9,79.9,58.9,68.8,51,55.3,0,0,0,,0,0,16.8,10.8,52.9,1022.2,0,9.9,244.1,21.1,8
9/3/2022,2022,9,3,Saturday,end,1629.21,950.05,-679.16,82.2,61.1,71.4,82.8,61.1,71.5,61.9,74.4,0,0,0,,0,0,16.1,10,167.7,1023.3,20.1,9.9,217.2,18.8,7
9/4/2022,2022,9,4,Sunday,end,1651.23,1024.38,-626.85,88.2,66,77.1,89.6,66,77.8,65.5,70.8,0,0,0,,0,0,15.2,10.1,211,1019,22.7,9.9,201.6,17.3,7
9/5/2022,2022,9,5,Monday,day,1537.81,1089.88,-447.93,85,70,77.2,87,70,77.6,65.5,69.1,0.003,100,8.33,rain,0,0,20.8,12.5,202.6,1017.3,40.5,9.9,171.8,15,8
9/6/2022,2022,9,6,Tuesday,day,1698.17,1689.98,-8.19,73.9,68.1,70.5,73.9,68.1,70.5,69.1,95.3,0.922,100,70.83,rain,0,0,21.5,8.8,107.2,1014.5,98.9,7.1,59.6,5.1,5
9/7/2022,2022,9,7,Wednesday,day,1427.92,1403.34,-24.58,71.9,65.1,67.9,71.9,65.1,67.9,64.4,88.8,0.003,100,12.5,rain,0,0,24.2,13.4,36,1014.2,99.9,9.3,68.5,6,3
9/8/2022,2022,9,8,Thursday,day,1512.62,1129.28,-383.34,78.3,61.1,69.2,78.3,61.1,69.2,58.9,72.3,0,0,0,,0,0,19.7,11.2,15.4,1012.4,42.7,9.9,216.3,18.5,8
9/9/2022,2022,9,9,Friday,day,1581.27,976.16,-605.11,80.2,59,68.5,79.6,59,68.4,55.2,67.8,0,0,0,,0,0,14.1,9,47,1016.8,0,9.9,249.7,21.7,8
9/10/2022,2022,9,10,Saturday,end,1715.5,993.53,-721.97,81.2,54,68.8,80.9,54,68.8,56.7,69.2,0,0,0,,0,0,11.6,10,182.2,1022.5,0.8,9.9,249.7,21.5,8
9/11/2022,2022,9,11,Sunday,end,1382.83,1368.97,-13.86,71.9,67.9,69.5,71.9,67.9,69.5,66.8,91.4,0.297,100,54.17,rain,0,0,15.4,7.7,103.2,1018.9,83.8,7.9,59.2,5.1,3
9/12/2022,2022,9,12,Monday,day,1472.29,1356.37,-115.92,81.1,68.2,73.7,84.3,68.2,74.1,70.2,89.8,0.186,100,33.33,rain,0,0,16.3,8.8,73.4,1009.9,93.5,7.6,111.3,9.7,5
9/13/2022,2022,9,13,Tuesday,day,1542.86,1250.87,-291.99,80.2,65.9,73.7,82.9,65.9,74.1,65.2,77.8,0.286,100,12.5,rain,0,0,25.3,12.7,257.2,1007.1,62.8,8.8,172.3,14.7,6
9/14/2022,2022,9,14,Wednesday,day,1590.12,1005.17,-584.95,78.3,57.9,68.5,78.3,57.9,68.5,56.1,65.9,0,0,0,,0,0,18.2,11.2,283.5,1013.9,3.4,9.9,238.8,20.5,8
9/15/2022,2022,9,15,Thursday,day,1663.83,963.26,-700.57,73.2,57.7,66,73.2,57.7,66,50.8,61.8,0,0,0,,0,0,22.8,15.7,327.1,1019.8,0,9.9,250.4,21.5,8
9/16/2022,2022,9,16,Friday,day,1664.47,935.23,-729.24,75.2,50.1,62.6,75.2,50.1,62.6,50,66.4,0,0,0,,0,0,11.4,7.5,320.9,1021.5,1.1,9.9,202,17.4,7
9/17/2022,2022,9,17,Saturday,end,1512.32,985.94,-526.38,79,60,68.6,79,60,68.6,58.3,71,0,0,0,,0,0,14.5,7.9,137.6,1022.4,38,9.9,175,15.1,7
9/18/2022,2022,9,18,Sunday,end,1718,968.92,-749.08,82.2,60.2,70.5,83,60.2,70.7,60.7,73.8,0,0,0,,0,0,19.7,10.1,225.7,1017.8,4.8,9.2,185.9,16.1,7
9/19/2022,2022,9,19,Monday,day,1522.39,1244.55,-277.84,84,64.2,71.8,84.1,64.2,71.9,62.7,75.4,0.001,100,4.17,rain,0,0,24.9,13.8,241.3,1012.7,46.8,9.8,183.3,15.7,8
9/20/2022,2022,9,20,Tuesday,day,1529.61,1156.03,-373.58,78.3,63,69.9,78.3,63,69.9,59.9,73.5,0,0,0,,0,0,20.8,13.6,307.4,1011.8,27.5,9,175.8,15.2,8
9/21/2022,2022,9,21,Wednesday,day,1521.46,1021.87,-499.59,80.2,57.8,69.2,80.8,57.8,69.2,58.2,70.8,0,0,0,,0,0,20.6,9,249.2,1012.6,1.4,9.9,205.8,17.7,7
9/22/2022,2022,9,22,Thursday,day,1425.05,1321.74,-103.31,78.2,57,66.6,78.2,57,66.6,59,77.8,0.095,100,12.5,rain,0,0,31.8,19.2,274.5,1004.5,36.8,9.7,83.3,7.4,5
9/23/2022,2022,9,23,Friday,day,1693.42,895.54,-797.88,63.1,48.9,55.5,63.1,44.2,55.2,37.9,53.5,0,0,0,,0,0,32.4,19.4,331.7,1013.2,19.6,9.9,208.5,17.9,7
9/24/2022,2022,9,24,Saturday,end,1654.37,894.59,-759.78,67,42.4,55,67,38.1,54.1,40.4,59.7,0,0,0,,0,0,23.9,10.2,274.2,1015.7,2.3,9.9,184.3,15.7,7
9/25/2022,2022,9,25,Sunday,end,1218.71,1005.15,-213.56,71.8,56,61.3,71.8,56,61.3,55,80.5,0.117,100,25,rain,0,0,32,9,205.5,1006.7,60,9.9,90,7.9,5
9/26/2022,2022,9,26,Monday,day,1537.5,994.14,-543.36,74.9,54,64.7,74.9,54,64.7,51.3,65.8,0.012,100,4.17,rain,0,0,25.1,15.8,247.1,1005.3,36,9.9,173.2,15,8
9/27/2022,2022,9,27,Tuesday,day,1660.65,953.79,-706.86,68.1,53.9,61.9,68.1,53.9,61.9,44.7,54.1,0,0,0,,0,0,19.7,12.6,253.4,1010.8,25.8,9.9,189.4,16.5,7
9/28/2022,2022,9,28,Wednesday,day,1491.22,989.11,-502.11,68,47.9,58.4,68,45.3,58.1,46.9,66.8,0,0,0,,0,0,18.3,12.4,302.5,1019.1,34.1,9.9,193,16.6,7
9/29/2022,2022,9,29,Thursday,day,1514.19,957.91,-556.28,66.9,48.9,58.2,66.9,48,58.2,45.6,64.6,0,0,0,,0,0,22.1,12.9,1.9,1026.1,7.2,9.9,219.9,18.9,8
9/30/2022,2022,9,30,Friday,day,1169.95,1093.09,-76.86,61.2,49.9,55.5,61.2,46,55.1,44.8,67.8,0.001,100,4.17,rain,0,0,24.8,13.4,42.2,1023.9,7.1,9.9,105.6,9.1,5
10/1/2022,2022,10,1,Saturday,end,1237.33,1227.25,-10.08,57.9,52.1,55.5,57.9,52.1,55.5,53.9,94.9,0.883,100,54.17,rain,0,0,31.7,19.4,41.3,1014.9,99.1,6.7,39.7,3.4,2
10/2/2022,2022,10,2,Sunday,end,1307.28,1306.97,-0.31,57.9,47.1,54.1,57.9,44,53.9,49.9,85.9,1.133,100,62.5,rain,0,0,38.5,21.3,39,1016.4,99.9,7.7,24.9,2.2,1
10/3/2022,2022,10,3,Monday,day,1775.65,1775.65,0,50.1,45,46.7,50.1,40.2,42.6,42.3,84.6,0.727,100,95.83,rain,0,0,36,15.8,15.4,1021.2,99.5,8.8,38.5,3.2,2
10/4/2022,2022,10,4,Tuesday,day,1676.12,1676.12,0,52.1,45,48.3,52.1,38,45,47.4,96.9,0.69,100,75,rain,0,0,34,16,10.5,1014.6,100,5.7,30.2,2.7,1
10/5/2022,2022,10,5,Wednesday,day,1398.89,1398.89,0,60.3,52.1,56.1,60.3,52.1,56.1,55,96,0.118,100,37.5,rain,0,0,30.6,13.8,11.1,1011.9,97.4,7.9,40.2,3.4,1
10/6/2022,2022,10,6,Thursday,day,1177.48,1060.59,-116.89,74.2,49,60.5,74.2,48.2,60.5,51,75,0,0,0,,0,0,10.5,6.6,316.8,1014.1,4.8,9.8,307.5,26.9,5
