Year,Month,Day,Hour,EnergyUseIn,EnergyUseOut,NetEnergyUse
2019,1,31,1,74.64,0,74.64
2019,1,31,2,71.02,0,71.02
2019,1,31,3,77.67,0,77.67
2019,1,31,4,73.97,0,73.97
2019,1,31,5,77.45,0,77.45
2019,1,31,6,82.71,0,82.71
2019,1,31,7,99.53,0,99.53
2019,1,31,8,81.02,0,81.02
2019,1,31,9,56.78,-44.3,101.08
2019,1,31,10,42.93,-67.79,110.72
2019,1,31,11,38.54,-158.88,197.42
2019,1,31,12,36.04,-46.22,82.26
2019,1,31,13,51.26,-33.12,84.38
2019,1,31,14,64.33,-44.49,108.82
2019,1,31,15,81.93,0,81.93
2019,1,31,16,77.22,0,77.22
2019,1,31,17,72.85,0,72.85
2019,1,31,18,74.07,0,74.07
2019,1,31,19,97.37,0,97.37
2019,1,31,20,100.31,0,100.31
2019,1,31,21,94.92,0,94.92
2019,1,31,22,95.76,0,95.76
2019,1,31,23,99.61,0,99.61
2019,2,1,0,102.48,0,102.48
2019,2,1,1,101.15,0,101.15
2019,2,1,2,103.04,0,103.04
2019,2,1,3,103.67,0,103.67
2019,2,1,4,104.93,0,104.93
2019,2,1,5,104.58,0,104.58
2019,2,1,6,106.89,0,106.89
2019,2,1,7,106.89,0,106.89
2019,2,1,8,86.03,0,86.03
2019,2,1,9,62.44,0,62.44
2019,2,1,10,35.7,0,35.7
2019,2,1,11,17.01,-4.76,21.77
2019,2,1,12,32.55,-1.61,34.16
2019,2,1,13,42.35,0,42.35
2019,2,1,14,65.31,0,65.31
2019,2,1,15,88.55,0,88.55
2019,2,1,16,98.98,0,98.98
2019,2,1,17,97.44,0,97.44
2019,2,1,18,97.09,0,97.09
2019,2,1,19,97.16,0,97.16
2019,2,1,20,100.52,0,100.52
2019,2,1,21,92.05,0,92.05
2019,2,1,22,96.46,0,96.46
2019,2,1,23,96.18,0,96.18
2019,2,2,0,100.87,0,100.87
2019,2,2,1,100.52,0,100.52
2019,2,2,2,100.17,0,100.17
2019,2,2,3,101.5,0,101.5
2019,2,2,4,102.76,0,102.76
2019,2,2,5,105,0,105
2019,2,2,6,103.74,0,103.74
2019,2,2,7,99.54,0,99.54
2019,2,2,8,84.77,0,84.77
2019,2,2,9,58.66,0,58.66
2019,2,2,10,22.05,-11.69,33.74
2019,2,2,11,0,-78.19,78.19
2019,2,2,12,0,-110.67,110.67
2019,2,2,13,0,-96.81,96.81
2019,2,2,14,0.35,-48.58,48.93
2019,2,2,15,21.49,-3.85,25.34
2019,2,2,16,75.04,0,75.04
2019,2,2,17,95.27,0,95.27
2019,2,2,18,91.98,0,91.98
2019,2,2,19,91.77,0,91.77
2019,2,2,20,95.2,0,95.2
2019,2,2,21,91.7,0,91.7
2019,2,2,22,90.51,0,90.51
2019,2,2,23,93.66,0,93.66
2019,2,3,0,93.03,0,93.03
2019,2,3,1,94.01,0,94.01
2019,2,3,2,94.57,0,94.57
2019,2,3,3,93.31,0,93.31
2019,2,3,4,98.07,0,98.07
2019,2,3,5,99.26,0,99.26
2019,2,3,6,98.63,0,98.63
2019,2,3,7,92.4,0,92.4
2019,2,3,8,42.35,0,42.35
2019,2,3,9,1.61,-19.25,20.86
2019,2,3,10,0,-42.28,42.28
2019,2,3,11,0,-87.64,87.64
2019,2,3,12,0,-100.52,100.52
2019,2,3,13,0.35,-88.9,89.25
2019,2,3,14,0.35,-36.61,36.96
2019,2,3,15,11.41,-8.82,20.23
2019,2,3,16,79.45,0,79.45
2019,2,3,17,89.81,0,89.81
2019,2,3,18,91.14,0,91.14
2019,2,3,19,92.33,0,92.33
2019,2,3,20,90.72,0,90.72
2019,2,3,21,88.62,0,88.62
2019,2,3,22,90.44,0,90.44
2019,2,3,23,90.51,0,90.51
2019,2,4,0,92.68,0,92.68
2019,2,4,1,92.96,0,92.96
2019,2,4,2,85.75,0,85.75
2019,2,4,3,94.22,0,94.22
2019,2,4,4,96.18,0,96.18
2019,2,4,5,94.22,0,94.22
2019,2,4,6,100.87,0,100.87
2019,2,4,7,119.14,0,119.14
2019,2,4,8,72.52,0,72.52
2019,2,4,9,18.62,-2.52,21.14
2019,2,4,10,0,-40.39,40.39
2019,2,4,11,0,-81.34,81.34
2019,2,4,12,0,-97.09,97.09
2019,2,4,13,0,-81.69,81.69
2019,2,4,14,0,-47.67,47.67
2019,2,4,15,25.9,-1.26,27.16
2019,2,4,16,84.21,0,84.21
2019,2,4,17,75.67,0,75.67
2019,2,4,18,81.62,0,81.62
2019,2,4,19,81.69,0,81.69
2019,2,4,20,76.02,0,76.02
2019,2,4,21,82.6,0,82.6
2019,2,4,22,78.54,0,78.54
2019,2,4,23,81.97,0,81.97
2019,2,5,0,83.86,0,83.86
2019,2,5,1,76.65,0,76.65
2019,2,5,2,86.38,0,86.38
2019,2,5,3,86.03,0,86.03
2019,2,5,4,82.32,0,82.32
2019,2,5,5,91.7,0,91.7
2019,2,5,6,101.15,0,101.15
2019,2,5,7,110.6,0,110.6
2019,2,5,8,93.31,0,93.31
2019,2,5,9,57.33,-6.65,63.98
2019,2,5,10,17.64,-41.3,58.94
2019,2,5,11,0,-72.17,72.17
2019,2,5,12,0,-89.18,89.18
2019,2,5,13,0,-71.96,71.96
2019,2,5,14,0.7,-35,35.7
2019,2,5,15,30.94,-1.89,32.83
2019,2,5,16,77.21,0,77.21
2019,2,5,17,83.58,0,83.58
2019,2,5,18,79.73,0,79.73
2019,2,5,19,82.25,0,82.25
2019,2,5,20,76.58,0,76.58
2019,2,5,21,83.23,0,83.23
2019,2,5,22,75.39,0,75.39
2019,2,5,23,81.62,0,81.62
2019,2,6,0,74.41,0,74.41
2019,2,6,1,81.34,0,81.34
2019,2,6,2,80.08,0,80.08
2019,2,6,3,81.97,0,81.97
2019,2,6,4,88.27,0,88.27
2019,2,6,5,86.66,0,86.66
2019,2,6,6,101.15,0,101.15
2019,2,6,7,107.17,0,107.17
2019,2,6,8,68.81,0,68.81
2019,2,6,9,8.26,-10.78,19.04
2019,2,6,10,0.63,-35.07,35.7
2019,2,6,11,0,-77.21,77.21
2019,2,6,12,27.16,-0.7,27.86
2019,2,6,13,11.41,-10.5,21.91
2019,2,6,14,39.76,-12.32,52.08
2019,2,6,15,99.54,0,99.54
2019,2,6,16,84.84,0,84.84
2019,2,6,17,83.86,0,83.86
2019,2,6,18,85.12,0,85.12
2019,2,6,19,78.82,0,78.82
2019,2,6,20,85.75,0,85.75
2019,2,6,21,82.53,0,82.53
2019,2,6,22,79.45,0,79.45
2019,2,6,23,86.1,0,86.1
2019,2,7,0,80.99,0,80.99
2019,2,7,1,85.12,0,85.12
2019,2,7,2,85.68,0,85.68
2019,2,7,3,84.21,0,84.21
2019,2,7,4,88.97,0,88.97
2019,2,7,5,88.27,0,88.27
2019,2,7,6,95.2,0,95.2
2019,2,7,7,105.56,0,105.56
2019,2,7,8,97.37,0,97.37
2019,2,7,9,27.16,-1.26,28.42
2019,2,7,10,52.99,0,52.99
2019,2,7,11,52.08,0,52.08
2019,2,7,12,54.25,0,54.25
2019,2,7,13,87.36,0,87.36
2019,2,7,14,83.23,0,83.23
2019,2,7,15,96.81,0,96.81
2019,2,7,16,94.22,0,94.22
2019,2,7,17,87.01,0,87.01
2019,2,7,18,88.34,0,88.34
2019,2,7,19,80.36,0,80.36
2019,2,7,20,85.47,0,85.47
2019,2,7,21,79.73,0,79.73
2019,2,7,22,82.67,0,82.67
2019,2,7,23,83.23,0,83.23
2019,2,8,0,79.1,0,79.1
2019,2,8,1,86.45,0,86.45
2019,2,8,2,82.6,0,82.6
2019,2,8,3,85.12,0,85.12
2019,2,8,4,87.64,0,87.64
2019,2,8,5,84.56,0,84.56
2019,2,8,6,97.09,0,97.09
2019,2,8,7,111.3,0,111.3
2019,2,8,8,109.34,0,109.34
2019,2,8,9,111.86,0,111.86
2019,2,8,10,104.65,0,104.65
2019,2,8,11,85.75,0,85.75
2019,2,8,12,45.08,-4.13,49.21
2019,2,8,13,9.8,-71.26,81.06
2019,2,8,14,2.87,-23.31,26.18
2019,2,8,15,25.55,-10.43,35.98
2019,2,8,16,70.63,0,70.63
2019,2,8,17,88.55,0,88.55
2019,2,8,18,87.92,0,87.92
2019,2,8,19,85.75,0,85.75
2019,2,8,20,93.38,0,93.38
2019,2,8,21,83.23,0,83.23
2019,2,8,22,89.25,0,89.25
2019,2,8,23,90.51,0,90.51
2019,2,9,0,90.16,0,90.16
2019,2,9,1,92.68,0,92.68
2019,2,9,2,92.12,0,92.12
2019,2,9,3,92.4,0,92.4
2019,2,9,4,98.28,0,98.28
2019,2,9,5,94.92,0,94.92
2019,2,9,6,99.26,0,99.26
2019,2,9,7,93.66,0,93.66
2019,2,9,8,49.21,0,49.21
2019,2,9,9,1.89,-32.27,34.16
2019,2,9,10,0,-99.96,99.96
2019,2,9,11,0,-140.84,140.84
2019,2,9,12,0,-146.86,146.86
2019,2,9,13,0,-127.4,127.4
2019,2,9,14,0,-89.18,89.18
2019,2,9,15,6.02,-30.24,36.26
2019,2,9,16,72.17,0,72.17
2019,2,9,17,89.81,0,89.81
2019,2,9,18,91.77,0,91.77
2019,2,9,19,92.68,0,92.68
2019,2,9,20,91.42,0,91.42
2019,2,9,21,90.16,0,90.16
2019,2,9,22,89.6,0,89.6
2019,2,9,23,92.68,0,92.68
2019,2,10,0,94.85,0,94.85
2019,2,10,1,95.55,0,95.55
2019,2,10,2,95.27,0,95.27
2019,2,10,3,95.2,0,95.2
2019,2,10,4,96.18,0,96.18
2019,2,10,5,101.22,0,101.22
2019,2,10,6,99.26,0,99.26
2019,2,10,7,91.77,0,91.77
2019,2,10,8,50.19,0,50.19
2019,2,10,9,2.24,-21.21,23.45
2019,2,10,10,0,-82.6,82.6
2019,2,10,11,0,-77.28,77.28
2019,2,10,12,0,-43.54,43.54
2019,2,10,13,0,-52.08,52.08
2019,2,10,14,3.85,-19.6,23.45
2019,2,10,15,15.47,-15.75,31.22
2019,2,10,16,78.47,0,78.47
2019,2,10,17,91.07,0,91.07
2019,2,10,18,92.68,0,92.68
2019,2,10,19,91.14,0,91.14
2019,2,10,20,90.79,0,90.79
2019,2,10,21,92.05,0,92.05
2019,2,10,22,87.36,0,87.36
2019,2,10,23,88.9,0,88.9
2019,2,11,0,90.16,0,90.16
2019,2,11,1,85.75,0,85.75
2019,2,11,2,92.05,0,92.05
2019,2,11,3,91.42,0,91.42
2019,2,11,4,91.07,0,91.07
2019,2,11,5,97.44,0,97.44
2019,2,11,6,102.13,0,102.13
2019,2,11,7,117.88,0,117.88
2019,2,11,8,126.7,0,126.7
2019,2,11,9,125.44,0,125.44
2019,2,11,10,108.15,0,108.15
2019,2,11,11,62.72,0,62.72
2019,2,11,12,36.89,-1.26,38.15
2019,2,11,13,32.27,-2.87,35.14
2019,2,11,14,72.45,0,72.45
2019,2,11,15,88.9,0,88.9
2019,2,11,16,91.7,0,91.7
2019,2,11,17,84.21,0,84.21
2019,2,11,18,88.55,0,88.55
2019,2,11,19,84.49,0,84.49
2019,2,11,20,87.92,0,87.92
2019,2,11,21,83.58,0,83.58
2019,2,11,22,87.01,0,87.01
2019,2,11,23,81.62,0,81.62
2019,2,12,0,87.92,0,87.92
2019,2,12,1,81.62,0,81.62
2019,2,12,2,92.96,0,92.96
2019,2,12,3,85.4,0,85.4
2019,2,12,4,95.83,0,95.83
2019,2,12,5,88.97,0,88.97
2019,2,12,6,98.63,0,98.63
2019,2,12,7,110.32,0,110.32
2019,2,12,8,120.33,0,120.33
2019,2,12,9,114.38,0,114.38
2019,2,12,10,124.18,0,124.18
2019,2,12,11,120.12,0,120.12
2019,2,12,12,121.31,0,121.31
2019,2,12,13,121.03,0,121.03
2019,2,12,14,113.47,0,113.47
2019,2,12,15,102.13,0,102.13
2019,2,12,16,92.05,0,92.05
2019,2,12,17,90.23,0,90.23
2019,2,12,18,90.16,0,90.16
2019,2,12,19,85.12,0,85.12
2019,2,12,20,91.42,0,91.42
2019,2,12,21,86.38,0,86.38
2019,2,12,22,87.36,0,87.36
2019,2,12,23,85.47,0,85.47
2019,2,13,0,90.51,0,90.51
2019,2,13,1,88.55,0,88.55
2019,2,13,2,86.1,0,86.1
2019,2,13,3,92.05,0,92.05
2019,2,13,4,92.96,0,92.96
2019,2,13,5,101.15,0,101.15
2019,2,13,6,97.37,0,97.37
2019,2,13,7,115.36,0,115.36
2019,2,13,8,98,0,98
2019,2,13,9,57.12,0,57.12
2019,2,13,10,39.13,-7.28,46.41
2019,2,13,11,34.72,-15.47,50.19
2019,2,13,12,46.69,-8.54,55.23
2019,2,13,13,71.26,0,71.26
2019,2,13,14,52.36,-12.04,64.4
2019,2,13,15,71.61,-3.22,74.83
2019,2,13,16,88.9,0,88.9
2019,2,13,17,89.88,0,89.88
2019,2,13,18,93.94,0,93.94
2019,2,13,19,88.27,0,88.27
2019,2,13,20,93.59,0,93.59
2019,2,13,21,93.59,0,93.59
2019,2,13,22,84.21,0,84.21
2019,2,13,23,89.81,0,89.81
2019,2,14,0,86.45,0,86.45
2019,2,14,1,89.18,0,89.18
2019,2,14,2,91.14,0,91.14
2019,2,14,3,86.73,0,86.73
2019,2,14,4,92.4,0,92.4
2019,2,14,5,95.2,0,95.2
2019,2,14,6,99.96,0,99.96
2019,2,14,7,106.19,0,106.19
2019,2,14,8,57.75,0,57.75
2019,2,14,9,2.59,-18.34,20.93
2019,2,14,10,0,-84.77,84.77
2019,2,14,11,0,-115.08,115.08
2019,2,14,12,0,-114.73,114.73
2019,2,14,13,0.35,-100.59,100.94
2019,2,14,14,30.66,-26.81,57.47
2019,2,14,15,38.85,-1.33,40.18
2019,2,14,16,73.5,0,73.5
2019,2,14,17,87.08,0,87.08
2019,2,14,18,80.99,0,80.99
2019,2,14,19,81.34,0,81.34
2019,2,14,20,86.94,0,86.94
2019,2,14,21,80.71,0,80.71
2019,2,14,22,83.86,0,83.86
2019,2,14,23,85.47,0,85.47
2019,2,15,0,81.69,0,81.69
2019,2,15,1,87.08,0,87.08
2019,2,15,2,82.95,0,82.95
2019,2,15,3,82.88,0,82.88
2019,2,15,4,86.94,0,86.94
2019,2,15,5,81.69,0,81.69
2019,2,15,6,84.49,0,84.49
2019,2,15,7,80.36,0,80.36
2019,2,15,8,72.45,0,72.45
2019,2,15,9,78.54,0,78.54
2019,2,15,10,66.85,0,66.85
2019,2,15,11,32.83,0,32.83
2019,2,15,12,4.13,-56.14,60.27
2019,2,15,13,0,-145.88,145.88
2019,2,15,14,3.78,-87.01,90.79
2019,2,15,15,33.74,-13.93,47.67
2019,2,15,16,66.29,0,66.29
2019,2,15,17,79.17,0,79.17
2019,2,15,18,75.32,0,75.32
2019,2,15,19,74.69,0,74.69
2019,2,15,20,78.47,0,78.47
2019,2,15,21,72.52,0,72.52
2019,2,15,22,78.19,0,78.19
2019,2,15,23,78.19,0,78.19
2019,2,16,0,74.13,0,74.13
2019,2,16,1,81.34,0,81.34
2019,2,16,2,73.08,0,73.08
2019,2,16,3,82.25,0,82.25
2019,2,16,4,80.71,0,80.71
2019,2,16,5,76.93,0,76.93
2019,2,16,6,82.95,0,82.95
2019,2,16,7,74.41,0,74.41
2019,2,16,8,14.56,-7,21.56
2019,2,16,9,0,-61.88,61.88
2019,2,16,10,0.35,-88.62,88.97
2019,2,16,11,0,-168.28,168.28
2019,2,16,12,0,-171.15,171.15
2019,2,16,13,0,-163.87,163.87
2019,2,16,14,0,-122.29,122.29
2019,2,16,15,0,-52.36,52.36
2019,2,16,16,46.69,0,46.69
2019,2,16,17,80.15,0,80.15
2019,2,16,18,80.36,0,80.36
2019,2,16,19,77.91,0,77.91
2019,2,16,20,87.01,0,87.01
2019,2,16,21,81.34,0,81.34
2019,2,16,22,79.8,0,79.8
2019,2,16,23,87.08,0,87.08
2019,2,17,0,78.19,0,78.19
2019,2,17,1,85.12,0,85.12
2019,2,17,2,85.4,0,85.4
2019,2,17,3,86.38,0,86.38
2019,2,17,4,90.51,0,90.51
2019,2,17,5,91.77,0,91.77
2019,2,17,6,98,0,98
2019,2,17,7,78.82,0,78.82
2019,2,17,8,24.29,-2.24,26.53
2019,2,17,9,0,-52.36,52.36
2019,2,17,10,0,-117.6,117.6
2019,2,17,11,0,-117.88,117.88
2019,2,17,12,5.39,-26.18,31.57
2019,2,17,13,17.36,-2.24,19.6
2019,2,17,14,6.72,-14.91,21.63
2019,2,17,15,14.56,-32.13,46.69
2019,2,17,16,80.71,0,80.71
2019,2,17,17,83.23,0,83.23
2019,2,17,18,85.19,0,85.19
2019,2,17,19,85.4,0,85.4
2019,2,17,20,86.31,0,86.31
2019,2,17,21,81.34,0,81.34
2019,2,17,22,81.69,0,81.69
2019,2,17,23,86.73,0,86.73
2019,2,18,0,79.1,0,79.1
2019,2,18,1,81.27,0,81.27
2019,2,18,2,85.68,0,85.68
2019,2,18,3,83.16,0,83.16
2019,2,18,4,85.47,0,85.47
2019,2,18,5,91.07,0,91.07
2019,2,18,6,91.07,0,91.07
2019,2,18,7,86.45,0,86.45
2019,2,18,8,75.04,0,75.04
2019,2,18,9,52.64,-0.35,52.99
2019,2,18,10,17.99,-14.28,32.27
2019,2,18,11,7.63,-39.76,47.39
2019,2,18,12,49.84,-6.37,56.21
2019,2,18,13,36.89,-16.38,53.27
2019,2,18,14,13.3,-58.03,71.33
2019,2,18,15,56.84,0,56.84
2019,2,18,16,86.38,0,86.38
2019,2,18,17,92.05,0,92.05
2019,2,18,18,85.47,0,85.47
2019,2,18,19,88.83,0,88.83
2019,2,18,20,87.92,0,87.92
2019,2,18,21,85.68,0,85.68
2019,2,18,22,89.18,0,89.18
2019,2,18,23,84.49,0,84.49
2019,2,19,0,89.25,0,89.25
2019,2,19,1,86.1,0,86.1
2019,2,19,2,91.77,0,91.77
2019,2,19,3,86.1,0,86.1
2019,2,19,4,93.59,0,93.59
2019,2,19,5,100.24,0,100.24
2019,2,19,6,107.8,0,107.8
2019,2,19,7,113.75,0,113.75
2019,2,19,8,60.83,0,60.83
2019,2,19,9,2.87,-22.12,24.99
2019,2,19,10,0,-88.27,88.27
2019,2,19,11,0,-122.01,122.01
2019,2,19,12,0,-133,133
2019,2,19,13,0,-120.75,120.75
2019,2,19,14,0.7,-75.32,76.02
2019,2,19,15,18.34,-16.73,35.07
2019,2,19,16,73.43,0,73.43
2019,2,19,17,93.24,0,93.24
2019,2,19,18,89.81,0,89.81
2019,2,19,19,90.23,0,90.23
2019,2,19,20,86.66,0,86.66
2019,2,19,21,91.7,0,91.7
2019,2,19,22,84.21,0,84.21
2019,2,19,23,87.64,0,87.64
2019,2,20,0,87.92,0,87.92
2019,2,20,1,87.92,0,87.92
2019,2,20,2,89.88,0,89.88
2019,2,20,3,91.14,0,91.14
2019,2,20,4,88.62,0,88.62
2019,2,20,5,98.63,0,98.63
2019,2,20,6,106.19,0,106.19
2019,2,20,7,127.61,0,127.61
2019,2,20,8,127.68,0,127.68
2019,2,20,9,115.43,0,115.43
2019,2,20,10,122.57,0,122.57
2019,2,20,11,123.83,0,123.83
2019,2,20,12,109.34,0,109.34
2019,2,20,13,91.07,0,91.07
2019,2,20,14,92.4,0,92.4
2019,2,20,15,91.7,0,91.7
2019,2,20,16,90.51,0,90.51
2019,2,20,17,94.57,0,94.57
2019,2,20,18,96.11,0,96.11
2019,2,20,19,89.25,0,89.25
2019,2,20,20,93.66,0,93.66
2019,2,20,21,88.55,0,88.55
2019,2,20,22,88.9,0,88.9
2019,2,20,23,81.62,0,81.62
2019,2,21,0,86.38,0,86.38
2019,2,21,1,83.86,0,83.86
2019,2,21,2,87.01,0,87.01
2019,2,21,3,88.55,0,88.55
2019,2,21,4,88.9,0,88.9
2019,2,21,5,90.44,0,90.44
2019,2,21,6,105,0,105
2019,2,21,7,117.6,0,117.6
2019,2,21,8,121.73,0,121.73
2019,2,21,9,91.14,0,91.14
2019,2,21,10,16.38,-32.13,48.51
2019,2,21,11,0,-110.04,110.04
2019,2,21,12,0.35,-132.37,132.72
2019,2,21,13,0,-122.57,122.57
2019,2,21,14,0,-92.12,92.12
2019,2,21,15,0.98,-30.31,31.29
2019,2,21,16,54.81,0,54.81
2019,2,21,17,80.36,0,80.36
2019,2,21,18,82.6,0,82.6
2019,2,21,19,82.95,0,82.95
2019,2,21,20,78.47,0,78.47
2019,2,21,21,83.23,0,83.23
2019,2,21,22,82.95,0,82.95
2019,2,21,23,78.19,0,78.19
2019,2,22,0,82.95,0,82.95
2019,2,22,1,82.95,0,82.95
2019,2,22,2,78.26,0,78.26
2019,2,22,3,83.86,0,83.86
2019,2,22,4,81.62,0,81.62
2019,2,22,5,86.03,0,86.03
2019,2,22,6,86.45,0,86.45
2019,2,22,7,96.11,0,96.11
2019,2,22,8,42.84,-0.35,43.19
2019,2,22,9,8.19,-30.31,38.5
2019,2,22,10,1.05,-36.61,37.66
2019,2,22,11,16.1,-0.35,16.45
2019,2,22,12,1.61,-11.41,13.02
2019,2,22,13,1.61,-8.26,9.87
2019,2,22,14,16.45,-1.96,18.41
2019,2,22,15,24.01,0,24.01
2019,2,22,16,57.75,0,57.75
2019,2,22,17,83.51,0,83.51
2019,2,22,18,78.47,0,78.47
2019,2,22,19,82.95,0,82.95
2019,2,22,20,82.6,0,82.6
2019,2,22,21,79.45,0,79.45
2019,2,22,22,84.77,0,84.77
2019,2,22,23,81.97,0,81.97
2019,2,23,0,83.51,0,83.51
2019,2,23,1,87.01,0,87.01
2019,2,23,2,81.41,0,81.41
2019,2,23,3,89.53,0,89.53
2019,2,23,4,82.95,0,82.95
2019,2,23,5,86.38,0,86.38
2019,2,23,6,87.29,0,87.29
2019,2,23,7,69.65,0,69.65
2019,2,23,8,37.24,0,37.24
2019,2,23,9,2.87,-7.28,10.15
2019,2,23,10,0,-26.25,26.25
2019,2,23,11,0,-36.89,36.89
2019,2,23,12,0.35,-12.67,13.02
2019,2,23,13,15.47,-1.61,17.08
2019,2,23,14,38.22,0,38.22
2019,2,23,15,52.99,0,52.99
2019,2,23,16,79.17,0,79.17
2019,2,23,17,82.32,0,82.32
2019,2,23,18,77.84,0,77.84
2019,2,23,19,84.84,0,84.84
2019,2,23,20,81.62,0,81.62
2019,2,23,21,79.8,0,79.8
2019,2,23,22,84.42,0,84.42
2019,2,23,23,76.3,0,76.3
2019,2,24,0,79.73,0,79.73
2019,2,24,1,82.6,0,82.6
2019,2,24,2,75.32,0,75.32
2019,2,24,3,84.21,0,84.21
2019,2,24,4,85.47,0,85.47
2019,2,24,5,80.01,0,80.01
2019,2,24,6,80.64,0,80.64
2019,2,24,7,85.12,0,85.12
2019,2,24,8,77.63,0,77.63
2019,2,24,9,75.39,0,75.39
2019,2,24,10,35.63,-0.63,36.26
2019,2,24,11,40.39,0,40.39
2019,2,24,12,47.95,0,47.95
2019,2,24,13,47.95,0,47.95
2019,2,24,14,59.01,0,59.01
2019,2,24,15,76.3,0,76.3
2019,2,24,16,73.85,0,73.85
2019,2,24,17,80.08,0,80.08
2019,2,24,18,86.1,0,86.1
2019,2,24,19,85.4,0,85.4
2019,2,24,20,80.08,0,80.08
2019,2,24,21,81.34,0,81.34
2019,2,24,22,83.51,0,83.51
2019,2,24,23,80.99,0,80.99
2019,2,25,0,77.84,0,77.84
2019,2,25,1,84.77,0,84.77
2019,2,25,2,81.97,0,81.97
2019,2,25,3,83.51,0,83.51
2019,2,25,4,90.44,0,90.44
2019,2,25,5,86.45,0,86.45
2019,2,25,6,99.54,0,99.54
2019,2,25,7,98.35,0,98.35
2019,2,25,8,42.28,-1.61,43.89
2019,2,25,9,9.8,-42.28,52.08
2019,2,25,10,1.89,-107.17,109.06
2019,2,25,11,7.63,-123.55,131.18
2019,2,25,12,0,-167.02,167.02
2019,2,25,13,0,-145.88,145.88
2019,2,25,14,0,-125.09,125.09
2019,2,25,15,0,-66.85,66.85
2019,2,25,16,41.3,-1.61,42.91
2019,2,25,17,84.77,0,84.77
2019,2,25,18,85.75,0,85.75
2019,2,25,19,86.1,0,86.1
2019,2,25,20,87.36,0,87.36
2019,2,25,21,86.38,0,86.38
2019,2,25,22,84.49,0,84.49
2019,2,25,23,84.49,0,84.49
2019,2,26,0,87.57,0,87.57
2019,2,26,1,83.86,0,83.86
2019,2,26,2,90.16,0,90.16
2019,2,26,3,85.12,0,85.12
2019,2,26,4,94.01,0,94.01
2019,2,26,5,97.72,0,97.72
2019,2,26,6,106.89,0,106.89
2019,2,26,7,107.52,0,107.52
2019,2,26,8,40.39,-0.35,40.74
2019,2,26,9,0.63,-37.59,38.22
2019,2,26,10,0,-104.3,104.3
2019,2,26,11,0,-143.08,143.08
2019,2,26,12,0.98,-142.8,143.78
2019,2,26,13,7,-131.11,138.11
2019,2,26,14,31.22,-30.59,61.81
2019,2,26,15,40.11,-15.19,55.3
2019,2,26,16,50.12,-2.87,52.99
2019,2,26,17,90.09,0,90.09
2019,2,26,18,84.84,0,84.84
2019,2,26,19,86.66,0,86.66
2019,2,26,20,85.75,0,85.75
2019,2,26,21,86.1,0,86.1
2019,2,26,22,85.12,0,85.12
2019,2,26,23,83.3,0,83.3
2019,2,27,0,84.77,0,84.77
2019,2,27,1,87.29,0,87.29
2019,2,27,2,87.64,0,87.64
2019,2,27,3,90.16,0,90.16
2019,2,27,4,87.29,0,87.29
2019,2,27,5,97.44,0,97.44
2019,2,27,6,105.91,0,105.91
2019,2,27,7,110.04,0,110.04
2019,2,27,8,68.11,0,68.11
2019,2,27,9,62.09,0,62.09
2019,2,27,10,2.31,-29.96,32.27
2019,2,27,11,0,-43.47,43.47
2019,2,27,12,10.15,-11.41,21.56
2019,2,27,13,24.92,0,24.92
2019,2,27,14,23.38,0,23.38
2019,2,27,15,42.28,0,42.28
2019,2,27,16,68.11,0,68.11
2019,2,27,17,92.05,0,92.05
2019,2,27,18,86.03,0,86.03
2019,2,27,19,84.43,0,84.43
2019,2,27,20,88.33,0,88.33
2019,2,27,21,85.63,0,85.63
2019,2,27,22,81.72,0,81.72
2019,2,27,23,83.32,0,83.32
2019,2,28,0,65.53,-0.01,65.54
2019,2,28,1,66.65,0,66.65
2019,2,28,2,68.12,0,68.12
2019,2,28,3,66.99,0,66.99
2019,2,28,4,69.78,0,69.78
2019,2,28,5,70.71,0,70.71
2019,2,28,6,77.49,0,77.49
2019,2,28,7,85.03,0,85.03
2019,2,28,8,71.48,0,71.48
2019,2,28,9,31.21,-13.29,44.5
2019,2,28,10,17.91,-84.73,102.64
2019,2,28,11,13.44,-163.17,176.61
2019,2,28,12,14.09,-179.11,193.2
2019,2,28,13,22.65,-161.76,184.41
2019,2,28,14,29.41,-86.21,115.62
2019,2,28,15,35.27,-22.92,58.19
2019,2,28,16,57.45,0,57.45
2019,2,28,17,65.69,0,65.69
2019,2,28,18,65.04,0,65.04
2019,2,28,19,84.84,0,84.84
2019,2,28,20,88.2,0,88.2
2019,2,28,21,86.38,0,86.38
2019,2,28,22,83.23,0,83.23
2019,2,28,23,91.42,0,91.42
2019,3,1,0,84.84,0,84.84
2019,3,1,1,86.66,0,86.66
2019,3,1,2,91.77,0,91.77
2019,3,1,3,86.38,0,86.38
2019,3,1,4,91.14,0,91.14
2019,3,1,5,86.73,0,86.73
2019,3,1,6,94.22,0,94.22
2019,3,1,7,93.94,0,93.94
2019,3,1,8,92.05,0,92.05
2019,3,1,9,95.83,0,95.83
2019,3,1,10,79.73,0,79.73
2019,3,1,11,75.04,0,75.04
2019,3,1,12,71.19,0,71.19
2019,3,1,13,73.5,0,73.5
2019,3,1,14,76.02,0,76.02
2019,3,1,15,70.7,0,70.7
2019,3,1,16,86.38,0,86.38
2019,3,1,17,83.86,0,83.86
2019,3,1,18,88.9,0,88.9
2019,3,1,19,83.86,0,83.86
2019,3,1,20,91.14,0,91.14
2019,3,1,21,82.95,0,82.95
